key_lieu;id_lieu;adresse_lieu;ardt_lieu;coord_x;coord_y;geo_shape;geo_point_2d
1454;2019-729;66 rue botzaris, 75019 paris;75019;2.386001;48.8794;"{""type"": ""Point"", ""coordinates"": [2.386001152140838, 48.87939859076581]}";48.8793985908,2.38600115214
1455;2017-126;121 boulevard raspail, 75006 paris;75006;2.3288345;48.845345;"{""type"": ""Point"", ""coordinates"": [2.328834525138989, 48.84534304354988]}";48.8453430435,2.32883452514
1456;2019-1492;avenue pierre mendes france, 75013 paris;75013;2.3698022;48.83888;"{""type"": ""Point"", ""coordinates"": [2.36980223365086, 48.83887780810411]}";48.8388778081,2.36980223365
1457;2019-730;23 rue piat, 75020 paris;75020;2.3849957;48.871536;"{""type"": ""Point"", ""coordinates"": [2.384995676837922, 48.871537631361]}";48.8715376314,2.38499567684
1458;2017-224;35 boulevard de courcelles, 75008 paris;75008;2.311239;48.880516;"{""type"": ""Point"", ""coordinates"": [2.311239089679554, 48.88051651542833]}";48.8805165154,2.31123908968
1459;2018-856;rue jean-pierre timbaud, 75011 paris;75011;2.3745368;48.866936;"{""type"": ""Point"", ""coordinates"": [2.374536750194232, 48.866937062886805]}";48.8669370629,2.37453675019
1460;2019-1681;164 avenue jean jaures, 75019 paris;75019;2.3882992;48.88736;"{""type"": ""Point"", ""coordinates"": [2.388299135371663, 48.88736137740759]}";48.8873613774,2.38829913537
1461;2017-230;4 rue de l'orillon, 75011 paris;75011;2.3743057;48.869537;"{""type"": ""Point"", ""coordinates"": [2.374305755747184, 48.86953724954832]}";48.8695372495,2.37430575575
1462;2018-869;11b rue victor schoelcher, 75014 paris;75014;2.3304975;48.83566;"{""type"": ""Point"", ""coordinates"": [2.330497553244542, 48.83565821014929]}";48.8356582101,2.33049755324
1463;2019-1691;145 rue nationale, 75013 paris;75013;2.363654;48.83133;"{""type"": ""Point"", ""coordinates"": [2.363653798572459, 48.831327805021104]}";48.831327805,2.36365379857
1464;2017-234;2 rue de la bucherie, 75005 paris;75005;2.3492262;48.851463;"{""type"": ""Point"", ""coordinates"": [2.349226354393461, 48.851465189617834]}";48.8514651896,2.34922635439
1465;2018-1269;49 rue de tourtille, 75020 paris;75020;2.3799973;48.87255;"{""type"": ""Point"", ""coordinates"": [2.379997155250495, 48.872552277681464]}";48.8725522777,2.37999715525
1466;2019-1694;place jan karski, 75010 paris;75010;2.3617074;48.88264;"{""type"": ""Point"", ""coordinates"": [2.361707503243159, 48.8826426787015]}";48.8826426787,2.36170750324
1467;2017-244;8 rue de phalsbourg, 75017 paris;75017;2.30914;48.881638;"{""type"": ""Point"", ""coordinates"": [2.309140015876005, 48.88163724162801]}";48.8816372416,2.30914001588
1468;2018-1271;42 rue de torcy, 75018 paris;75018;2.3615942;48.891354;"{""type"": ""Point"", ""coordinates"": [2.361594286887129, 48.891355163592664]}";48.8913551636,2.36159428689
1469;2019-1704;8 rue nicolas houel, 75005 paris;75005;2.3622594;48.842228;"{""type"": ""Point"", ""coordinates"": [2.362259462674555, 48.84222701055939]}";48.8422270106,2.36225946267
1470;2017-259;avenue du marechal gallieni, 75007 paris;75007;2.3133302;48.861782;"{""type"": ""Point"", ""coordinates"": [2.313330241875269, 48.86178229683549]}";48.8617822968,2.31333024188
1471;2018-1283;15 rue saint-blaise, 75020 paris;75020;2.4050398;48.859627;"{""type"": ""Point"", ""coordinates"": [2.4050397185794252, 48.85962631327914]}";48.8596263133,2.40503971858
1472;2019-1711;passage de la duee, 75020 paris;75020;2.396308;48.871037;"{""type"": ""Point"", ""coordinates"": [2.396307912762812, 48.87103602998556]}";48.87103603,2.39630791276
1473;2017-73;32 rue des rosiers, 75004 paris;75004;2.3591669;48.857338;"{""type"": ""Point"", ""coordinates"": [2.359166917174, 48.85733749073482]}";48.8573374907,2.35916691717
1474;2018-1284;8 rue du marche popincourt, 75011 paris;75011;2.3733468;48.863964;"{""type"": ""Point"", ""coordinates"": [2.373346792737461, 48.86396303667977]}";48.8639630367,2.37334679274
1475;2016-622;34  quai  de la marne;75019;2.384201;48.890335;"{""type"": ""Point"", ""coordinates"": [2.384200999688732, 48.89033599992127]}";48.8903359999,2.38420099969
1476;2017-313;80 rue du rendez-vous, 75012 paris;75012;2.3997233;48.847206;"{""type"": ""Point"", ""coordinates"": [2.399723247639689, 48.84720768983781]}";48.8472076898,2.39972324764
1477;2019-229;92 rue saint-denis, 75001 paris;75001;2.3497071;48.862774;"{""type"": ""Point"", ""coordinates"": [2.349707037759673, 48.862772177223256]}";48.8627721772,2.34970703776
1478;2016-663;4  rue  stephenson;75018;2.356824;48.88551;"{""type"": ""Point"", ""coordinates"": [2.356824000071393, 48.88550800024685]}";48.8855080002,2.35682400007
1479;2017-341;1 villa deshayes, 75014 paris;75014;2.315655;48.82795;"{""type"": ""Point"", ""coordinates"": [2.315655033839688, 48.82795101190008]}";48.8279510119,2.31565503384
1480;2019-246;28 rue buffault, 75009 paris;75009;2.3423445;48.876167;"{""type"": ""Point"", ""coordinates"": [2.342344543207246, 48.87616718288611]}";48.8761671829,2.34234454321
1481;2016-701;rue  pinel;75013;2.35945;48.83416;"{""type"": ""Point"", ""coordinates"": [2.359450000424975, 48.834158999986634]}";48.834159,2.35945000042
1482;2017-164;25 boulevard richard lenoir, 75011 paris;75011;2.3704796;48.857098;"{""type"": ""Point"", ""coordinates"": [2.370479661100423, 48.8570974891207]}";48.8570974891,2.3704796611
1483;2019-532;rue de levis, 75017 paris;75017;2.3152688;48.88241;"{""type"": ""Point"", ""coordinates"": [2.31526886898263, 48.88240908708574]}";48.8824090871,2.31526886898
1484;2016-2186;rue  saint honore;75001;2.335191;48.86326;"{""type"": ""Point"", ""coordinates"": [2.335191000076109, 48.863258000170774]}";48.8632580002,2.33519100008
1485;2017-465;port de solferino, 75007 paris;75007;2.3256288;48.861027;"{""type"": ""Point"", ""coordinates"": [2.325628857251007, 48.86102498336196]}";48.8610249834,2.32562885725
1486;2019-535;rue leon droux, 75017 paris;75017;2.318919;48.882378;"{""type"": ""Point"", ""coordinates"": [2.3189190458877302, 48.88237732374543]}";48.8823773237,2.31891904589
1487;2016-2201;avenue  du general tripier;75007;2.296402;48.854492;"{""type"": ""Point"", ""coordinates"": [2.296401999998532, 48.854493000016625]}";48.854493,2.296402
1488;2017-473;avenue gambetta, 75020 paris;75020;2.3998833;48.86652;"{""type"": ""Point"", ""coordinates"": [2.399883173378246, 48.86652175474187]}";48.8665217547,2.39988317338
1489;2019-539;place louis lepine, 75004 paris;75004;2.3472261;48.854992;"{""type"": ""Point"", ""coordinates"": [2.3472261265600203, 48.85499280340972]}";48.8549928034,2.34722612656
1490;2016-2230;20  rue  clauzel;75009;2.337952;48.87927;"{""type"": ""Point"", ""coordinates"": [2.337951999769666, 48.8792700000612]}";48.8792700001,2.33795199977
1491;2017-478;2 rue du general blaise, 75011 paris;75011;2.3790724;48.861084;"{""type"": ""Point"", ""coordinates"": [2.379072517053181, 48.86108519335692]}";48.8610851934,2.37907251705
1492;2019-542;place de la concorde, 75008 paris;75008;2.320535;48.8667;"{""type"": ""Point"", ""coordinates"": [2.320534842202644, 48.866699494682805]}";48.8666994947,2.3205348422
1493;2016-2241;rue  benjamin franklin;75016;2.285393;48.859863;"{""type"": ""Point"", ""coordinates"": [2.285392999957689, 48.85986499958999]}";48.8598649996,2.28539299996
1494;2017-620;104 rue de bagnolet, 75020 paris;75020;2.4030712;48.85955;"{""type"": ""Point"", ""coordinates"": [2.403071176097972, 48.859548780484225]}";48.8595487805,2.4030711761
1495;2019-1510;149 rue saint-honore, 75001 paris;75001;2.3397324;48.861984;"{""type"": ""Point"", ""coordinates"": [2.339732314777675, 48.8619825964273]}";48.8619825964,2.33973231478
1496;2020-766;3 rue leo delibes, 75116 paris;75116;2.288853;48.866608;"{""type"": ""Point"", ""coordinates"": [2.288852952131085, 48.86660577115588]}";48.8666057712,2.28885295213
1497;2017-387;37 rue vitruve, 75020 paris;75020;2.4044442;48.858078;"{""type"": ""Point"", ""coordinates"": [2.404444214559381, 48.85807809714029]}";48.8580780971,2.40444421456
1498;2019-1524;avenue de choisy, 75013 paris;75013;2.3583953;48.82811;"{""type"": ""Point"", ""coordinates"": [2.358395300946585, 48.82811150846685]}";48.8281115085,2.35839530095
1499;2020-785;10 rue du debarcadere, 75017 paris;75017;2.2867372;48.878017;"{""type"": ""Point"", ""coordinates"": [2.286737121720803, 48.87801861927555]}";48.8780186193,2.28673712172
1500;2017-392;3 rue de srebrenica, 75020 paris;75020;2.4084818;48.858593;"{""type"": ""Point"", ""coordinates"": [2.408481822031078, 48.85859480459623]}";48.8585948046,2.40848182203
1501;2018-910;72 rue montmartre, 75002 paris;75002;2.3446956;48.866047;"{""type"": ""Point"", ""coordinates"": [2.344695445969077, 48.86604713847161]}";48.8660471385,2.34469544597
1502;2020-796;186 avenue victor hugo, 75116 paris;75116;2.27491;48.865387;"{""type"": ""Point"", ""coordinates"": [2.274909995082511, 48.865386636641354]}";48.8653866366,2.27490999508
1503;2017-406;6 place saint-germain des pres, 75006 paris;75006;2.3331976;48.854237;"{""type"": ""Point"", ""coordinates"": [2.333197479994312, 48.854236788024274]}";48.854236788,2.33319747999
1504;2018-928;rue louis boilly, 75016 paris;75016;2.2667575;48.85925;"{""type"": ""Point"", ""coordinates"": [2.266757431353521, 48.859250077950215]}";48.859250078,2.26675743135
1505;2020-802;13 rue sorbier, 75020 paris;75020;2.3914506;48.866917;"{""type"": ""Point"", ""coordinates"": [2.39145071365762, 48.86691639938848]}";48.8669163994,2.39145071366
1506;2017-413;65 rue des martyrs, 75009 paris;75009;2.3397706;48.881454;"{""type"": ""Point"", ""coordinates"": [2.339770452682008, 48.88145590232624]}";48.8814559023,2.33977045268
1507;2019-205;63 rue de monceau, 75008 paris;75008;2.312866;48.878853;"{""type"": ""Point"", ""coordinates"": [2.312865943611781, 48.87885468144368]}";48.8788546814,2.31286594361
1508;2018-1090;quai de la charente, 75019 paris;75019;2.383874;48.89594;"{""type"": ""Point"", ""coordinates"": [2.383873930070918, 48.895939017830536]}";48.8959390178,2.38387393007
1509;2017-594;place charles garnier, 75009 paris;75009;2.3306813;48.871902;"{""type"": ""Point"", ""coordinates"": [2.330681386083151, 48.871900953429886]}";48.8719009534,2.33068138608
1510;2019-209;32 rue edouard pailleron, 75019 paris;75019;2.3776815;48.880856;"{""type"": ""Point"", ""coordinates"": [2.377681556520774, 48.88085697351708]}";48.8808569735,2.37768155652
1511;2018-1092;rue rouvet, 75019 paris;75019;2.384609;48.893448;"{""type"": ""Point"", ""coordinates"": [2.384609031674752, 48.8934491079801]}";48.893449108,2.38460903167
1512;2017-604;rue royale, 75008 paris;75008;2.3232338;48.868385;"{""type"": ""Point"", ""coordinates"": [2.3232337561812892, 48.86838494188141]}";48.8683849419,2.32323375618
1513;2019-1557;pont de l'archeveche, 75005 paris;75005;2.3514562;48.851376;"{""type"": ""Point"", ""coordinates"": [2.351456274553878, 48.85137521154254]}";48.8513752115,2.35145627455
1514;2018-1101;11 rue d'auteuil, 75016 paris;75016;2.2677116;48.847424;"{""type"": ""Point"", ""coordinates"": [2.267711623926782, 48.847423848555344]}";48.8474238486,2.26771162393
1515;2017-609;boulevard malesherbes, 75008 paris;75008;2.3155508;48.878384;"{""type"": ""Point"", ""coordinates"": [2.315550868807602, 48.878383197166045]}";48.8783831972,2.31555086881
1516;2019-1568;74 quai des orfevres, 75001 paris;75001;2.341508;48.85679;"{""type"": ""Point"", ""coordinates"": [2.341507929023692, 48.85678841728761]}";48.8567884173,2.34150792902
1517;2016-715;pont  d'iena;75016;2.294048;48.86459;"{""type"": ""Point"", ""coordinates"": [2.294048000599941, 48.864588999763306]}";48.8645889998,2.2940480006
1518;2017-614;quai de la megisserie, 75001 paris;75001;2.3443947;48.857967;"{""type"": ""Point"", ""coordinates"": [2.344394579251621, 48.85796774023032]}";48.8579677402,2.34439457925
1519;2016-2581;16  rue  de clichy;75009;2.330062;48.878387;"{""type"": ""Point"", ""coordinates"": [2.330062000543677, 48.87838799962874]}";48.8783879996,2.33006200054
1520;2016-727;9  rue  de la grande truanderie;75001;2.34922;48.862713;"{""type"": ""Point"", ""coordinates"": [2.349219999355888, 48.86271399963958]}";48.8627139996,2.34921999936
1521;2017-487;rue de furstemberg, 75006 paris;75006;2.3357208;48.854385;"{""type"": ""Point"", ""coordinates"": [2.335720884953372, 48.854384863305874]}";48.8543848633,2.33572088495
1522;2017-83;4 rue du faubourg poissonniere, 75010 paris;75010;2.34799;48.87105;"{""type"": ""Point"", ""coordinates"": [2.347989919368206, 48.87105308802617]}";48.871053088,2.34798991937
1523;2017-836;43 avenue de saint-mande, 75012 paris;75012;2.4015527;48.84522;"{""type"": ""Point"", ""coordinates"": [2.401552715982877, 48.84521738167987]}";48.8452173817,2.40155271598
1524;2017-88;2 rue du docteur magnan, 75013 paris;75013;2.3620124;48.827473;"{""type"": ""Point"", ""coordinates"": [2.362012330224388, 48.82747329078594]}";48.8274732908,2.36201233022
1525;2017-856;1 rue denoyez, 75020 paris;75020;2.378787;48.871048;"{""type"": ""Point"", ""coordinates"": [2.378787086767126, 48.87104944515787]}";48.8710494452,2.37878708677
1526;2016-2624;63  boulevard  des batignolles;75008;2.317319;48.881264;"{""type"": ""Point"", ""coordinates"": [2.317319000377133, 48.881262000246096]}";48.8812620002,2.31731900038
1527;2017-784;7 rue des grands augustins, 75006 paris;75006;2.3409588;48.854618;"{""type"": ""Point"", ""coordinates"": [2.340958758621169, 48.85461735079629]}";48.8546173508,2.34095875862
1528;2016-2630;33 bis  rue  faidherbe;75011;2.382692;48.85308;"{""type"": ""Point"", ""coordinates"": [2.3826920005475642, 48.85308099965847]}";48.8530809997,2.38269200055
1529;2017-793;rue linois, 75015 paris;75015;2.281924;48.849148;"{""type"": ""Point"", ""coordinates"": [2.281924106856966, 48.849147856418774]}";48.8491478564,2.28192410686
1530;2017-103;rue saint-etienne du mont, 75005 paris;75005;2.348668;48.846638;"{""type"": ""Point"", ""coordinates"": [2.348668141954, 48.84663933804935]}";48.846639338,2.34866814195
1531;2017-944;40 rue jean de la fontaine, 75016 paris;75016;2.2720397;48.851097;"{""type"": ""Point"", ""coordinates"": [2.27203971894316, 48.851095828956396]}";48.851095829,2.27203971894
1532;2017-108;35 boulevard de courcelles, 75008 paris;75008;2.311239;48.880516;"{""type"": ""Point"", ""coordinates"": [2.311239089679554, 48.88051651542833]}";48.8805165154,2.31123908968
1533;2017-947;rue chateaubriand, 75008 paris;75008;2.3015223;48.873325;"{""type"": ""Point"", ""coordinates"": [2.30152232797511, 48.873326027923326]}";48.8733260279,2.30152232798
1534;2017-215;12 place vendome, 75001 paris;75001;2.3299708;48.86697;"{""type"": ""Point"", ""coordinates"": [2.329970746754951, 48.86696958601154]}";48.866969586,2.32997074675
1535;2019-705;51 rue de belleville, 75019 paris;75019;2.381094;48.87318;"{""type"": ""Point"", ""coordinates"": [2.381094039878223, 48.873179421784045]}";48.8731794218,2.38109403988
1536;2017-948;place des etats-unis, 75116 paris;75116;2.292658;48.86819;"{""type"": ""Point"", ""coordinates"": [2.292658125816708, 48.86819002944511]}";48.8681900294,2.29265812582
1537;2017-227;25 rue du chateau d'eau, 75010 paris;75010;2.3596532;48.870354;"{""type"": ""Point"", ""coordinates"": [2.359653282501079, 48.870352693351]}";48.8703526934,2.3596532825
1538;2019-706;92 rue jeanne d'arc, 75013 paris;75013;2.3641763;48.83311;"{""type"": ""Point"", ""coordinates"": [2.364176244273448, 48.833111326638395]}";48.8331113266,2.36417624427
1539;2017-960;38 rue de sambre-et-meuse, 75010 paris;75010;2.372788;48.87454;"{""type"": ""Point"", ""coordinates"": [2.37278803497483, 48.874540059627236]}";48.8745400596,2.37278803497
1540;2017-245;11 rue albert einstein, 75013 paris;75013;2.3819158;48.82659;"{""type"": ""Point"", ""coordinates"": [2.381915756813415, 48.82659315357195]}";48.8265931536,2.38191575681
1541;2019-1311;quai d'orleans, 75004 paris;75004;2.3541353;48.851643;"{""type"": ""Point"", ""coordinates"": [2.354135207658588, 48.85164079331911]}";48.8516407933,2.35413520766
1542;2017-974;6b rue du pole nord, 75018 paris;75018;2.3387702;48.89401;"{""type"": ""Point"", ""coordinates"": [2.338770089337284, 48.89400994278901]}";48.8940099428,2.33877008934
1543;2017-258;23 rue de constantine, 75007 paris;75007;2.314903;48.85934;"{""type"": ""Point"", ""coordinates"": [2.3149030863778632, 48.85934159455175]}";48.8593415946,2.31490308638
1544;2018-1384;20 avenue trudaine, 75009 paris;75009;2.341682;48.88114;"{""type"": ""Point"", ""coordinates"": [2.3416818553450423, 48.88114095063209]}";48.8811409506,2.34168185535
1545;2017-993;passage des petites ecuries, 75010 paris;75010;2.3521142;48.87288;"{""type"": ""Point"", ""coordinates"": [2.352114187613636, 48.872880437403005]}";48.8728804374,2.35211418761
1546;2017-14;42 rue scheffer, 75116 paris;75116;2.2816002;48.862495;"{""type"": ""Point"", ""coordinates"": [2.281600341666827, 48.862494824970604]}";48.862494825,2.28160034167
1547;2018-1388;6 cite vaneau, 75007 paris;75007;2.3190005;48.854687;"{""type"": ""Point"", ""coordinates"": [2.31900037347239, 48.854688466360294]}";48.8546884664,2.31900037347
1548;2017-996;place colette, 75001 paris;75001;2.3355768;48.863266;"{""type"": ""Point"", ""coordinates"": [2.335576692706594, 48.86326762643846]}";48.8632676264,2.33557669271
1549;2017-37;rue brochant, 75017 paris;75017;2.3186815;48.88946;"{""type"": ""Point"", ""coordinates"": [2.3186814949887022, 48.88946132958076]}";48.8894613296,2.31868149499
1550;2018-1391;rue desbordes-valmore, 75116 paris;75116;2.2770154;48.8606;"{""type"": ""Point"", ""coordinates"": [2.27701555211295, 48.86059824830517]}";48.8605982483,2.27701555211
1551;2017-712;65 rue du chateau d'eau, 75010 paris;75010;2.3547757;48.87265;"{""type"": ""Point"", ""coordinates"": [2.354775672392489, 48.872649824584364]}";48.8726498246,2.35477567239
1552;2017-66;20 rue mouton-duvernet, 75014 paris;75014;2.3279562;48.831955;"{""type"": ""Point"", ""coordinates"": [2.327956138037841, 48.83195591281617]}";48.8319559128,2.32795613804
